20000001,5.44665351008
20000002,-2.22982960722
20000003,-10.4491407229
20000004,-18.8520785225
20000005,-27.0713911091
20000006,-34.7478770097
20000007,-41.5460012124
20000008,-47.1686757908
20000009,-51.3701542773
20000010,-53.9668010593
20000011,1000
20000012,-53.9667992447
20000013,-51.3701914035
20000014,-47.1686746982
20000015,-41.5460375897
20000016,-34.7479087891
20000017,-27.0714256718
20000018,-18.8521145561
20000019,-10.4491767565
20000020,-2.22986416991
20000021,5.44662173068
20000022,12.2447459334
20000023,17.8674205118
20000024,22.0688989983
20000025,24.6655457803
20000026,25.5439347648
20000027,24.6655439657
20000028,22.0689361245
20000029,17.8674194192
20000030,12.2447823107
30000001,-2.31442331244
30000002,-10.4428616309
30000003,-18.8580277812
30000004,-26.9864075707
30000005,-34.2742425009
30000006,-40.2246702982
30000007,-44.4323098927
30000008,-46.6103719027
30000009,-46.6104247377
30000010,-44.432481967
30000011,-40.2249225048
30000012,-34.2745435193
30000013,-26.9868319666
30000014,-18.8583936481
30000015,-10.4432274978
30000016,-2.31484770833
30000017,4.97298722188
30000018,10.9234150192
30000019,15.1310546137
30000020,17.3091166237
30000021,17.3091694587
30000022,15.131226688
30000023,10.9236672258
30000024,4.97328824034
40000001,-2.07257341877
40000002,-10.2823002135
40000003,-19.0189066452
40000004,-27.2286855799
40000005,-33.9213119942
40000006,-38.2896293364
40000007,-39.8067398006
40000008,-38.2896457971
40000009,-33.9213439538
40000010,-27.2286818602
40000011,-19.0189550655
40000012,-10.2823486338
40000013,-2.07256969907
40000014,4.62005671522
40000015,8.98837405739
40000016,10.5054845217
40000017,8.98839051815
40000018,4.62008867478
