500101,-6.79084790775
500102,-6.9912531941
500103,-7.19166600561
500104,-7.39207881711
500105,-7.59249162861
500106,-7.75142731697
500107,-3.97847226904
500108,-4.17888508055
500109,-4.37929789205
500110,-4.57971100456
500111,-4.7801159899
500112,-4.98052910241
500113,-1.13270091655
500114,-1.366517268
500115,-1.56692255435
500116,-1.76733536585
500117,-1.96774817735
500118,-2.16816098886
500119,-3.03830525977
500120,1.44588188911
500121,1.24546907761
500122,1.04505626611
500123,0.844650979753
500124,0.64423816825
500125,-0.538163464955
500126,4.29162972321
500127,4.05781337176
500128,3.85740808541
500129,3.6569952739
500130,3.4565824624
500131,2.61797667174
500132,6.87021252887
500133,6.66979971736
500134,6.46938690586
500135,6.26898161951
500136,5.47065006466
500137,9.64915358408
500138,9.44874829773
500139,8.34428821906
500140,8.97762435
500141,12.1722937296
500142,11.33257361
500143,10.3298066699
500207,-3.71126020381
500208,-3.51084588727
500209,-3.31043307577
500210,-3.11002026427
500211,-2.90961648295
500212,-2.70920367144
500214,-0.898884565099
500215,-0.698478676735
500216,-0.498065865232
500217,-0.297653053729
500218,-0.0972402422261
500219,-0.690157375935
500220,1.71309395435
500221,1.91350827088
500222,2.11392108238
500223,2.31432486371
500224,2.51473767521
500225,1.70400110578
500227,4.52544607466
500228,4.72585196302
500229,4.92626477452
500230,5.12667758603
500231,4.65756449877
500232,7.1374245941
500233,7.33783891064
500234,7.53825172214
500235,7.73865550346
500236,7.24018131966
500237,9.78276714185
500238,9.9831724282
500239,9.27953797254
500240,10.2356681325
500241,12.3924705957
500242,11.9858102307
500243,11.29543997
500301,-6.32321520485
500302,-6.12280931649
500303,-5.92239650499
500304,-5.72198369348
500305,-5.52157088198
500306,-5.36263669865
500307,-9.13559084356
500308,-8.93517652703
500309,-8.73476371553
500310,-8.53435090402
500311,-8.3339471227
500312,-8.1335343112
500313,-11.9813668997
500314,-11.7475505483
500315,-11.5471446599
500316,-11.3467318484
500317,-11.1463190369
500318,-10.9459062254
500319,-10.0757578528
500320,-14.559926187
500321,-14.3595118705
500322,-14.159099059
500323,-13.9586952776
500324,-13.7582824661
500325,-12.5759240691
500326,-17.4057022432
500327,-17.1718858917
500328,-16.9714800034
500329,-16.7710671919
500330,-16.5706543804
500331,-15.7320268773
500332,-19.9842615304
500333,-19.7838472139
500334,-19.5834344024
500335,-19.3830306211
500336,-18.584719085
500337,-22.763226104
500338,-22.5628208177
500339,-21.4583560353
500340,-22.0916933703
500341,-25.2863568422
500342,-24.4466502316
500343,-23.4438650788
500407,-9.4028029088
500408,-9.6032157203
500409,-9.8036285318
500410,-10.0040416443
500411,-10.2044466297
500412,-10.4048597422
500414,-12.2151832512
500415,-12.4155885375
500416,-12.616001349
500417,-12.8164141605
500418,-13.016826972
500419,-12.4239057367
500420,-14.8271382522
500421,-15.0275510637
500422,-15.2279638752
500423,-15.4283691616
500424,-15.6287819731
500425,-14.8180886398
500427,-17.6395185946
500428,-17.839923881
500429,-18.0403366925
500430,-18.240749504
500431,-17.7716147044
500432,-20.2514735957
500433,-20.4518864072
500434,-20.6522992187
500435,-20.852704505
500436,-20.35425034
500437,1000
500438,-23.0972449482
500439,-22.3936057888
500440,-23.3497371528
500441,-25.5065337084
500442,-25.0998868524
500443,-24.409498379
