500101,-3.99735356526
500102,-1.78628355526
500103,0.424869479666
500104,2.63602251459
500105,4.84717554951
500106,6.6007117982
500107,-7.37001367093
500108,-5.15886063601
500109,-2.94770760108
500110,-0.736551245162
500111,1.47451544384
500112,3.68567179976
500113,-11.1111284345
500114,-8.53143439576
500115,-6.32036438576
500116,-4.10921135084
500117,-1.89805831591
500118,0.313094719011
500119,2.45389095828
500120,-11.90411416
500121,-9.69296112503
500122,-7.48180809011
500123,-5.27073808011
500124,-3.05958504519
500125,-0.176280932463
500126,-15.645209265
500127,-13.0655152263
500128,-10.8544452163
500129,-8.64329218134
500130,-6.43213914642
500131,-3.84727785254
500132,-16.4381949905
500133,-14.2270419555
500134,-12.0158889206
500135,-9.80481891061
500136,-7.60866476271
500137,-19.4422114089
500138,-17.2311413989
500139,-14.2643147784
500140,-13.1479168703
500141,-21.1099017999
500142,-18.2000211049
500143,-15.7690545244
500207,-10.3181623675
500208,-12.5293320075
500209,-14.7404850424
500210,-16.9516380773
500211,-19.1626914823
500212,-21.3738445172
500214,-13.6908224732
500215,-15.9018991252
500216,-18.1130521601
500217,-20.3242051951
500218,-22.53535823
500219,-23.4532069006
500220,-14.8522628566
500221,-17.0634324965
500222,-19.2745855314
500223,-21.4856389364
500224,-23.6967919713
500225,-24.9140656988
500227,-18.2249033037
500228,-20.4359799557
500229,-22.6471329906
500230,-24.8582860256
500231,-26.3500349363
500232,-19.3863436871
500233,-21.597513327
500234,-23.8086663619
500235,1000
500236,-27.1318897279
500237,-20.9163687821
500238,-23.1274387921
500239,-24.5829182415
500240,-27.0279044162
500241,-23.5391115
500242,-25.4071758052
500243,-26.4228794281
500301,-9.15674164272
500302,-11.3678182947
500303,-13.5789713296
500304,-15.7901243646
500305,-18.0012773995
500306,-19.7547970432
500307,-5.78408153704
500308,-7.99525117695
500309,-10.2064042119
500310,-12.4175572468
500311,-14.6286106518
500312,-16.8397636867
500313,-2.04296284178
500314,-4.62265688051
500315,-6.8337335325
500316,-9.04488656743
500317,-11.2560396024
500318,-13.4671926373
500319,-15.6079861663
500320,-1.24999677484
500321,-3.46116641474
500322,-5.67231944967
500323,-7.88337285468
500324,-10.0945258896
500325,-12.977784654
500326,2.49112192043
500327,-0.0885721183026
500328,-2.29964877029
500329,-4.51080180522
500330,-6.72195484014
500331,-9.30681586656
500332,3.28408798737
500333,1.07291834746
500334,-1.13823468746
500335,-3.34928809247
500336,-5.54541322958
500337,6.28812406431
500338,4.07705405432
500339,1.11022350211
500340,-0.00616112198756
500341,7.95580659188
500342,5.04593105002
500343,2.61495538473
500407,-2.83593284043
500408,-0.624779805504
500409,1.58637322942
500410,3.79752958534
500411,6.00859627434
500412,8.21975263026
500414,0.536731196952
500415,2.74780120695
500416,4.95895424187
500417,7.1701072768
500418,9.38126031172
500419,10.2991116927
500420,1.69815192178
500421,3.9093049567
500422,6.12045799163
500423,8.33152800163
500424,10.5426810366
500425,11.7600001124
500427,5.07081595916
500428,7.28188596916
500429,9.49303900408
500430,11.704192039
500431,13.1959412172
500432,6.23223668399
500433,8.44338971891
500434,10.6545427538
500435,12.8656127638
500436,13.9778117356
500437,7.76228143755
500438,9.97335144755
500439,11.4288269652
500440,13.8738264239
500441,10.385016292
500442,12.2530857504
500443,13.2687802884
