500101,-4.32257435269
500102,-2.42465959105
500103,-0.526673563349
500104,1.37131246435
500105,3.26929849205
500106,4.77448028928
500107,-7.07416406287
500108,-5.17617803517
500109,-3.27819200747
500110,-1.38020312913
500111,0.517708781874
500112,2.41569766022
500113,-10.142023964
500114,-7.92769362865
500115,-6.029778867
500116,-4.13179283931
500117,-2.23380681161
500118,-0.335820783907
500119,1.46309543456
500120,-10.6792989696
500121,-8.78131294193
500122,-6.88332691423
500123,-4.98541215258
500124,-3.08742612488
500125,-0.66517707464
500126,-13.7471432399
500127,-11.5328129046
500128,-9.63489814296
500129,-7.73691211526
500130,-5.83892608756
500131,-3.65473134014
500132,-14.2844182456
500133,-12.3864322179
500134,-10.4884461902
500135,-8.59053142854
500136,-6.73970250194
500137,-16.7195767513
500138,-14.8216619896
500139,-12.3228279596
500140,-11.3225267983
500141,-18.0153784836
500142,-15.5505755519
500143,-13.5086683194
500207,-9.6047645891
500208,-11.50276487
500209,-13.4007508977
500210,-15.2987369254
500211,-17.1966374338
500212,-19.0946234615
500214,-12.3563542993
500215,-14.2542747622
500216,-16.1522607899
500217,-18.0502468176
500218,-19.9482328453
500219,-20.7747637176
500220,-13.2098994959
500221,-15.1078997768
500222,-17.0058858045
500223,-18.9037863129
500224,-20.8017723406
500225,-21.8993336894
500227,-15.9614735752
500228,-17.8593940382
500229,1000
500230,-21.6553660936
500231,-22.970408661
500232,-16.8150187718
500233,-18.7130190527
500234,-20.6110050804
500235,-22.5089055889
500236,-23.4978407286
500237,-17.9849482805
500238,-19.8828630421
500239,-21.1800010674
500240,-23.2366829018
500241,-20.1005376727
500242,-21.7369763594
500243,-22.6535852426
500301,-8.75123502332
500302,-10.6491554862
500303,-12.5471415139
500304,-14.4451275416
500305,-16.3431135693
500306,-17.8482811134
500307,-5.99964531314
500308,-7.89764559405
500309,-9.79563162175
500310,-11.6936176495
500311,-13.5915181579
500312,-15.4895041856
500313,-2.93178228589
500314,-5.1461126212
500315,-7.04403308413
500316,-8.94201911183
500317,-10.8400051395
500318,-12.7379911672
500319,-14.5369048106
500320,-2.39452291103
500321,-4.29252319194
500322,-6.19050921963
500323,-8.08840972807
500324,-9.98639575577
500325,-12.4086081186
500326,0.673340116228
500327,-1.54099021908
500328,-3.43891068201
500329,-5.33689670971
500330,-7.23488273741
500331,-9.41907601179
500332,1.21059949109
500333,-0.687400789819
500334,-2.58538681752
500335,-4.48328732595
500336,-6.33409234535
500337,3.6457736276
500338,1.74785886595
500339,-0.750978290298
500340,-1.75126804893
500341,4.94156910758
500342,2.47676985309
500343,0.434855817275
500407,-3.46904478691
500408,-1.57105875921
500409,0.326927268485
500410,2.22491614683
500411,4.12282805783
500412,6.02081693617
500414,-0.717451950577
500415,1.18046281107
500416,3.07844883877
500417,4.97643486647
500418,6.87442089417
500419,7.70095434156
500420,0.136077615204
500421,2.0340636429
500422,3.9320496706
500423,5.82996443225
500424,7.72795045995
500425,8.82554849613
500427,2.88767045154
500428,4.78558521319
500429,6.68357124088
500430,8.58155726858
500431,9.89660130911
500432,3.74120001732
500433,5.63918604502
500434,7.53717207272
500435,9.43508683436
500436,10.4240458813
500437,4.91114515677
500438,6.80905991841
500439,8.10619481756
500440,10.1628880546
500441,7.02672829666
500442,8.66317066055
500443,9.57977274039
